32282,1
13063,1
32325,1
13984,1
2346,1
4468,1
4208,0
17683,1
5346,0
4636,1
20427,1
49791,0
44242,0
36977,0
25726,1
4472,0
38041,0
7714,0
27625,1
47469,0
18607,1
41653,0
44880,0
13827,0
46011,1
15112,1
24889,0
16898,1
17979,1
15427,1
17491,1
7102,0
33562,0
40630,0
8980,0
27287,1
33296,1
3954,0
5911,1
28630,0
49231,1
10695,1
22138,0
42544,1
30165,1
10097,1
45380,0
31102,0
34750,1
27487,0
12833,1
11395,1
44383,0
9855,0
21001,0
10752,1
10030,1
32065,1
45757,0
42661,0
36868,1
42388,1
47341,0
17281,0
22221,0
42265,1
38879,1
1677,1
31141,1
92,1
35708,1
14655,1
3915,0
49819,0
37933,0
12042,1
39305,1
20915,1
20267,0
22839,1
49946,1
33341,0
3891,1
2252,1
13204,0
2391,1
3781,0
24711,1
1292,1
43314,1
5735,1
89,0
29922,1
8028,1
25011,1
28751,0
32549,0
18533,1
12660,0
36038,1
27711,1
16190,1
43208,0
20730,0
25623,1
18663,1
53,0
45245,1
42459,1
5484,1
5910,0
38407,0
43779,1
20851,0
47506,0
19415,1
17381,1
27129,1
35102,1
32712,0
310,1
1886,0
37000,1
13250,1
1247,0
25243,0
17856,1
49856,1
45865,0
33027,0
875,0
23615,1
7623,1
11277,1
13633,1
12245,1
41455,1
39773,0
28839,0
35791,0
39342,0
3038,1
37551,1
26313,1
42008,0
47445,1
14508,0
18127,1
26004,0
14208,0
21812,0
22126,0
3904,1
21504,1
6005,0
38662,0
28818,1
42104,1
4140,0
27622,0
46964,0
23788,1
40844,0
187,0
8948,0
23158,1
32240,0
4638,0
49662,1
33117,0
48833,1
40499,0
46662,0
7355,0
16899,1
1712,1
11898,1
11181,1
17242,0
45878,1
5897,1
24498,0
47116,0
30415,1
32205,1
2236,0
47443,0
16207,1
16572,1
23159,0
2547,0
37054,1
32932,1
25929,0
46628,0
15403,1
16474,1
33394,0
30221,0
13308,0
8285,1
34727,0
30793,0
35379,0
17126,0
37365,1
21026,0
28045,1
49656,1
45834,0
24460,1
20576,1
9674,0
23947,1
36883,1
33155,1
41447,0
8944,1
18988,1
334,0
8408,1
41980,1
81,1
12518,1
15924,1
7787,1
6164,1
45039,0
29918,0
47874,1
21721,0
40917,0
28405,0
6138,1
16431,0
22896,0
39408,1
7794,0
35064,0
4970,0
1066,0
46404,0
32532,0
44062,1
48461,1
29215,0
29779,0
22154,0
40125,0
16036,1
34442,1
23014,1
42716,1
8190,1
18737,1
19737,1
43639,1
18291,1
12908,1
15435,0
2834,1
5238,1
40449,0
36925,1
13801,0
3294,1
23715,0
49422,0
38624,0
23784,1
14989,0
21434,0
41071,1
34586,1
23075,1
26052,0
2931,1
12776,0
36402,0
16336,0
14154,0
45089,1
25657,0
42066,0
25590,1
48813,0
49940,1
21798,0
36162,1
41972,1
44728,0
9827,0
32673,0
32512,0
13804,0
24258,1
16268,0
38589,1
44264,1
31190,1
23329,0
22267,1
1729,0
24367,0
43734,1
45920,0
47639,1
38853,0
36229,1
43920,0
31522,1
49868,0
35346,1
25486,0
30557,1
47260,1
28120,1
4177,0
7937,1
39091,1
3254,1
4910,1
6593,0
44126,1
5859,0
30655,1
39682,1
34458,0
28053,0
11798,0
6278,0
36503,1
5513,1
19791,0
25885,1
30899,0
17250,1
8671,1
16951,1
15390,1
30517,0
45688,0
47,1
16325,1
48274,0
23680,0
18586,1
24480,1
13064,0
35788,0
12310,0
12983,0
29501,1
27694,1
34350,1
38961,0
15171,0
22840,1
37264,1
9876,1
17011,1
17048,1
43419,0
5076,0
39556,0
42166,1
10281,0
15347,0
47204,0
36360,1
20940,1
27763,0
25786,0
23085,0
1540,0
2958,1
35070,1
49415,1
29594,1
18786,1
3013,0
34105,0
39203,0
12085,1
22245,0
16917,0
25509,1
17928,0
21954,1
22137,0
33683,0
23315,1
37779,1
25889,0
23820,1
33485,0
41202,0
26115,0
25377,0
48851,1
45412,0
41043,1
8425,0
5291,0
10323,1
10285,0
24862,0
5357,0
24568,0
5331,1
8731,0
48361,0
26642,0
41313,0
27849,0
37620,0
26818,0
24228,1
15018,0
46721,0
34614,1
6187,0
17646,0
39050,1
1366,0
45867,1
49042,0
12320,0
45130,0
46327,1
18036,0
18274,0
38804,0
980,0
25440,1
12914,1
32324,1
22571,0
25248,1
14607,0
21418,1
41286,0
22587,0
9041,0
3058,0
9021,1
43789,1
48987,0
33947,0
4238,1
28577,0
23036,1
5160,1
8612,1
32900,1
23719,0
4066,0
22305,1
14228,0
9003,0
16609,0
49036,1
14754,1
8416,1
41223,0
14827,0
790,1
49527,0
23771,1
36718,1
37457,1
46353,0
30660,0
17639,1
23734,1
3069,0
29261,0
31504,1
48799,1
20302,1
16996,1
39086,1
42320,1
27870,1
11699,1
49516,1
36017,0
1897,0
19452,1
21268,1
21477,0
43114,0
8141,0
44671,1
11513,0
42789,1
30181,0
5980,1
48881,1
38927,1
30456,0
40106,0
5838,0
5485,0
34347,1
6897,1
31252,1
26230,0
40226,1
43686,0
13648,1
23819,1
33345,1
5669,0
14914,1
19025,1
39733,1
37025,0
2876,0
14884,1
27054,0
9082,0
26528,1
6117,1
4085,0
6826,1
48357,1
31293,1
35804,0
21570,1
26276,1
46616,0
29198,0
31493,0
44207,1
7954,1
22216,1
26226,1
1931,1
8447,1
19809,1
23709,1
7752,0
5986,1
25961,1
1953,1
23432,0
44644,0
7362,0
23352,1
12538,0
49890,1
23026,1
42157,1
44773,0
33386,1
88,1
29563,1
19155,1
21995,1
21626,1
32522,0
18524,0
26484,0
23687,0
34852,0
39002,0
18465,0
13011,1
29015,0
38900,1
49477,1
8840,0
16734,1
20524,1
34322,0
37550,0
12412,1
21822,0
32052,0
10257,1
25620,0
21895,0
30786,1
23727,1
12611,1
41451,0
49817,1
42827,1
29446,1
42931,1
38529,0
5066,0
13925,1
42402,0
8033,1
4653,0
13316,0
19893,1
85,1
7539,0
20784,0
34170,1
35714,0
25481,1
45573,0
13277,0
37730,1
21886,1
17636,1
22877,0
28476,0
3091,0
43311,0
18747,0
3941,1
15743,1
16963,0
32473,1
30294,1
21405,1
37761,1
28586,1
41656,0
27585,0
22434,0
36911,0
38651,1
33413,0
39848,0
3264,1
7317,0
18083,0
16961,1
13101,1
16836,0
19804,0
25699,1
37231,0
9579,1
42733,1
38171,1
1229,1
33134,1
8651,1
7668,0
44257,0
3176,0
7863,1
9774,1
48823,0
21726,0
48777,1
9150,0
12162,1
37728,1
25985,0
21422,0
22709,1
17447,1
321,1
48217,1
7010,0
15570,0
49742,1
28888,0
3383,0
10959,0
18080,1
29740,0
36126,0
8610,0
25503,1
9248,1
2140,1
37119,0
25781,1
32502,1
34851,0
7223,0
28321,1
19690,1
21982,0
41392,0
37561,0
1530,1
41437,0
2929,0
5799,1
43969,1
11204,0
22762,1
6754,1
23228,1
12902,1
3508,1
42362,1
5358,1
21843,0
10320,0
33347,0
9704,0
40285,1
35746,0
24471,1
35173,0
7834,0
44068,0
42301,1
13681,1
40573,1
40341,1
20149,0
35898,0
25907,1
38986,0
29044,1
16168,1
11405,0
41377,0
38504,1
30735,0
25624,1
4061,1
21201,0
298,1
33925,0
12839,1
35555,0
6281,1
28137,1
32040,0
49050,1
2498,0
31863,1
33574,0
19532,1
1338,1
293,0
46013,0
45772,1
4072,0
16153,1
13522,1
29012,1
30309,1
29019,0
39244,0
17925,1
29716,1
11626,1
27226,0
43517,1
44837,1
48382,1
4916,1
10546,1
45866,0
18123,1
18376,1
48432,1
29350,0
42854,1
34689,0
11567,0
9016,0
380,0
7713,0
12188,0
10747,0
41769,1
28712,1
41249,1
33692,0
12954,0
49896,0
44915,0
11355,1
37590,1
26067,0
45901,0
8186,1
42273,1
48703,1
41233,0
26064,0
49513,0
14826,1
45777,1
27942,1
35591,0
46677,1
9152,0
6071,1
36461,0
11462,0
49392,0
15842,0
48898,0
26102,1
41696,1
35806,1
34243,0
9328,1
8355,1
47845,1
24894,0
35337,1
6343,1
1610,0
21787,0
31197,1
32520,1
31291,0
37880,1
25265,0
41809,0
9954,1
14594,1
48923,0
41607,0
8978,1
35700,0
44674,1
27214,0
22979,1
36396,1
37934,0
6058,0
16435,0
40193,0
31567,0
37593,1
47622,0
31646,0
44544,1
20280,1
23629,0
22632,1
39502,0
21382,0
5814,1
31516,1
33577,1
7218,1
13931,0
27196,1
37050,1
7542,0
14223,1
35882,0
2926,0
12107,0
2697,1
9382,0
29397,0
49849,0
11198,0
30264,1
21250,0
6384,1
27462,1
48311,0
40128,0
459,0
10560,0
17623,1
7074,1
3082,1
32013,0
12921,1
14907,1
25670,1
27031,0
37257,0
27255,0
16452,1
26259,0
5327,1
49835,0
45656,1
13364,1
3353,0
6327,0
35411,0
34990,1
21505,0
47700,1
27976,1
44480,1
17444,1
1385,1
9547,0
5963,0
11367,0
48093,1
19543,1
18700,0
22674,0
23120,1
933,0
26964,0
28607,0
12832,1
41748,0
8217,0
30296,1
38616,0
8324,0
35836,0
3410,0
46408,1
41498,1
113,1
6777,1
2771,1
11784,1
10370,1
29907,1
7651,1
28938,0
46626,0
3511,1
17784,0
3119,1
22814,1
34411,0
8237,0
11964,1
35193,1
10697,1
2320,0
38785,1
36098,0
12782,0
3122,1
45306,0
49947,0
31090,1
12434,1
29840,0
45789,0
40609,1
37870,1
29286,1
28268,1
895,1
19762,1
43452,1
31825,0
10090,1
1830,0
48244,0
22471,0
7241,0
36485,1
4728,1
45104,1
11856,1
46499,1
22385,1
29349,1
26725,0
35530,1
26109,0
13962,1
36559,0
21231,1
39641,0
17243,0
3921,0
30976,0
43601,1
27104,0
13166,0
49273,1
36653,1
31569,1
46429,0
27722,1
1351,0
24577,1
39149,0
104,0
47580,0
35521,1
19016,0
4825,0
42871,0
14830,0
10730,1
35894,1
4972,1
25435,1
24622,1
49123,1
26750,0
33343,1
21475,0
1459,1
18718,1
46411,0
5083,1
15315,1
23809,1
8575,1
34109,0
38321,1
18363,0
1494,0
47253,0
44708,0
39376,0
14796,1
4929,0
16819,0
27908,0
46982,0
31152,0
34438,0
16595,0
38324,0
5330,1
17099,0
12068,1
28424,1
16846,1
20357,0
30368,1
5427,0
42735,1
25902,0
39068,0
2318,0
26914,1
4984,0
43748,0
996,1
33772,0
28381,1
41994,1
6037,1
15252,1
4502,1
16255,1
19530,0
20845,1
25724,1
35452,0
23222,1
17484,0
18396,1
36815,0
26573,0
3362,0
30381,1
31242,1
19570,1
45773,0
47315,1
40417,1
31459,1
9418,1
24705,1
26024,0
16686,1
18532,0
44071,0
22866,1
35677,0
12071,1
17547,0
33203,0
48597,1
32107,1
13630,0
9858,1
7387,1
31717,0
29864,1
35747,0
30883,0
24954,0
25959,1
39836,1
3701,0
46494,0
8215,1
30438,1
45775,1
31295,1
20123,0
45874,1
15527,0
47450,1
10031,0
49686,0
6636,1
49688,0
12135,0
36476,0
24612,0
47040,1
5309,0
1103,0
21068,0
8555,1
16798,0
9898,0
783,0
16343,1
45582,0
2521,0
39514,1
45315,1
36515,1
45880,0
31266,1
9778,0
2932,1
7620,0
18695,1
19527,1
14942,0
18042,1
10432,0
6462,1
1255,0
41537,0
43214,0
34200,0
2280,0
13754,1
21532,1
39655,1
47535,1
30762,1
27294,0
23080,0
39744,0
32385,1
48070,0
27146,0
11684,0
31931,1
11045,1
41699,0
43279,0
26233,0
11598,0
9345,0
19879,0
36624,0
27003,1
33771,0
17228,1
49099,0
40900,1
29758,1
39558,0
17647,1
30925,0
48339,0
8622,0
1330,1
32289,0
9512,1
30356,1
24706,1
7545,1
45987,0
41542,1
751,1
42993,0
25512,0
34065,1
33974,1
15931,0
48753,1
15568,0
31840,1
45801,1
21838,1
37432,0
14918,0
37498,0
11775,1
5575,1
26890,1
16136,1
34788,0
44360,1
7931,1
7476,0
45680,1
38653,1
19770,0
10501,1
12600,1
40175,1
13021,0
43612,0
25845,1
43763,1
46151,1
13208,0
1660,1
29649,1
8119,0
49089,0
29554,0
3848,1
22596,0
34781,1
8985,0
4945,1
4266,0
29593,0
18671,1
13834,0
16936,0
6127,1
7864,1
16367,0
3687,1
22041,0
24692,0
39424,0
20178,0
24547,0
24053,0
33886,0
31185,1
10260,0
13492,0
3047,0
25543,0
19697,1
26225,0
12607,1
29906,0
38763,0
5016,1
2371,1
30157,0
16221,1
30889,1
14117,1
48700,1
9708,0
10888,0
38794,1
12148,0
46103,1
8067,1
23056,1
37511,1
48880,0
36005,0
14917,1
49638,1
24559,0
26954,1
127,0
24190,1
34011,1
24267,1
32135,1
40663,0
40582,1
43912,0
6657,1
10359,0
45651,0
14879,0
40882,0
23297,1
4349,0
43847,1
35748,0
32785,1
29865,1
841,1
27650,1
46740,1
4977,1
4565,1
40805,1
35731,0
37871,0
25635,0
45050,1
13144,1
19498,1
21013,0
4406,0
10876,1
3456,1
26786,0
9897,0
23278,1
23058,0
23626,0
47783,0
49034,0
39120,0
32178,1
11106,0
25234,1
15011,1
20480,0
38408,0
17034,1
46373,1
17605,0
22284,0
18870,1
31560,1
6679,1
48850,0
15308,1
28438,0
29699,0
38815,0
43188,1
34193,0
30516,0
34978,1
21202,1
19632,1
30064,1
47600,0
20160,1
37360,1
33999,0
2471,1
31223,0
49153,0
7026,0
20821,1
30369,0
44817,1
1455,0
37965,0
19111,1
32086,1
30817,0
20066,1
45647,1
10580,0
30218,1
21696,0
17935,1
42636,0
8387,0
4312,0
10714,1
19566,1
35986,0
10080,0
8664,1
38865,0
8688,0
21753,1
4320,0
44598,0
40814,1
10551,0
17028,1
40494,1
19655,0
1201,1
33900,0
47906,0
2724,0
25550,1
38168,0
2406,1
33914,1
29652,0
5300,0
782,0
27077,1
11215,1
41622,0
8898,1
17511,0
8038,1
7346,1
22926,1
15163,1
16792,1
26823,0
41263,1
35085,0
23773,1
30845,1
32481,1
23686,0
10882,1
4350,0
30476,0
15243,0
24189,0
12304,1
2492,1
42020,1
3655,1
32941,1
4869,1
21132,0
28870,1
26778,1
21840,1
46430,0
7922,0
33103,0
22342,0
26740,1
9653,0
16537,1
12357,0
37916,1
40754,0
42346,1
29609,1
46212,1
19244,1
28431,1
48566,1
22278,1
20297,0
4287,0
11965,0
44588,0
4744,0
15415,0
12016,1
19764,1
23673,0
12234,1
15638,1
48287,1
9723,1
36921,1
47497,1
4007,1
21617,0
23832,0
1254,0
17439,0
33026,0
19910,0
33465,1
29953,1
30673,0
26662,0
21593,1
23220,0
43350,0
39007,0
21385,0
33081,1
9601,0
38293,0
6263,1
47151,0
40036,1
172,0
5479,0
11815,1
36682,0
48278,0
7875,1
46517,0
37282,1
37479,0
26781,0
3448,1
27828,0
19890,1
4625,0
23604,0
19176,0
13340,1
40636,1
11222,0
24677,0
33667,1
41227,1
8014,0
32560,0
23473,0
31089,0
38626,0
35296,1
9397,0
46418,0
1615,0
33924,0
30439,0
27831,1
18235,0
44316,0
41906,1
27611,1
3397,1
6410,1
42654,0
45238,0
27879,0
34604,0
3694,0
49354,0
2393,1
15375,0
29719,0
13374,1
35127,1
18090,1
21998,1
9965,0
36992,0
33403,0
894,1
2903,1
8310,1
43328,0
10452,1
13415,1
48068,1
9839,0
1087,0
32609,0
15556,1
41013,0
11243,1
44884,1
36747,0
34270,1
25414,0
1215,1
5825,1
346,0
43288,1
9396,0
4418,1
32579,0
29633,1
46106,1
43184,1
33993,1
36184,1
28049,1
12260,1
33244,0
4937,0
26192,1
26791,1
5810,0
10943,1
14978,1
43296,1
21265,1
44323,0
45921,0
16606,1
33015,1
36986,0
3808,1
41667,1
18838,1
39000,0
39205,1
24397,1
38994,0
24907,0
25239,0
26384,1
41801,0
2278,0
25410,1
33419,0
4106,1
45529,1
19236,1
10919,0
41639,0
39172,1
43451,0
1060,0
5124,0
20406,0
46951,0
27550,1
38541,0
6607,1
133,0
49468,0
9559,1
33534,0
29439,1
10062,1
14553,1
46492,0
27012,1
25859,1
37278,1
5259,1
8737,1
12119,1
44162,0
20440,1
379,0
31339,1
5252,0
13401,0
27100,1
6812,0
1937,1
27329,0
35038,0
21090,1
5282,0
24269,0
1676,0
7473,0
22179,1
5689,1
40082,0
32394,1
36430,0
46300,0
28674,0
26150,0
44846,1
22855,1
43582,1
2626,1
9550,0
27217,1
37287,1
18492,0
10043,1
16804,0
49004,1
5150,1
49969,1
29634,0
6395,0
40219,1
47199,0
23073,0
37003,1
18941,0
19365,1
26742,0
29110,0
7341,0
2405,1
35472,1
30367,1
43068,0
37058,0
8211,1
31096,0
18876,0
34221,0
40352,0
9049,1
25836,1
49079,1
37488,0
15559,0
10353,0
2414,0
2262,0
24164,0
43855,0
31606,1
10152,1
43455,0
28855,1
14958,1
21916,0
21862,1
17218,1
2540,1
48474,0
42948,0
32936,0
6525,1
8544,1
11155,1
41544,1
19876,0
30101,0
40823,0
1568,0
18943,1
20848,0
4936,0
43503,0
8513,1
48009,1
36473,1
2967,0
49648,1
30724,1
24200,1
42334,1
22400,1
11644,1
26222,1
26487,0
11191,0
15322,1
20770,1
1672,0
14600,0
36960,0
2546,0
19827,1
27327,1
40024,0
30605,0
7825,1
23201,0
42660,1
34672,1
27904,1
2536,1
3588,0
15718,1
19419,1
18321,1
14452,1
549,1
18358,1
23059,1
30959,0
24235,1
19429,0
23722,1
32475,0
25148,1
16824,0
25679,0
12871,0
47760,0
13015,1
43914,1
26882,0
4004,1
28764,1
42126,0
31685,0
25071,0
28737,1
26344,1
42649,1
23245,0
11990,0
41149,1
21980,1
26810,0
19688,1
29931,0
35116,0
345,0
27797,1
35482,0
16334,0
14612,1
30243,0
21738,0
46867,1
31215,0
12383,1
30548,1
37303,1
10312,0
9334,1
42606,1
8830,1
25089,1
19341,1
14442,1
15113,1
6147,1
41615,1
41450,0
38656,1
40762,1
13014,0
18579,1
3746,0
24266,1
24303,0
7688,0
27749,0
35977,0
40947,1
33907,1
29370,0
48257,1
28608,1
1755,0
42121,1
17321,0
2501,1
6291,1
31861,0
24047,1
40415,1
47130,0
42809,0
49414,1
45534,1
38448,1
12821,1
46526,0
32381,1
28860,1
18652,0
24185,0
10861,1
12705,1
32882,0
43372,0
34139,1
4376,1
19927,0
18076,0
44860,0
22816,1
39361,1
28720,1
20112,1
11060,1
26628,0
30683,1
42524,0
37886,0
26112,0
27039,0
24696,1
20629,0
388,1
46552,1
49948,0
19143,1
38471,1
46363,0
13381,0
14156,1
137,0
17728,1
21523,1
44001,1
8018,1
45634,0
14699,0
4143,0
10581,0
6958,1
34951,0
7293,0
8987,1
25087,0
26435,0
44989,0
42601,0
15287,1
30212,0
22503,0
40608,1
44043,1
38989,1
36969,1
27950,0
819,0
46,1
25577,0
35206,1
39679,1
31960,1
33880,0
29157,0
25638,1
47690,0
603,0
5393,1
31046,1
48895,0
19048,0
49466,1
16230,1
31574,0
17994,1
222,1
40480,1
49881,1
44294,0
4989,1
25728,0
27225,0
36894,0
397,1
15345,1
33696,0
18513,1
36421,0
18605,1
46005,0
18808,1
10622,1
32435,1
